"Date","Item Code","Item Desc","Category","Quantity","Total"
"42887.0","242","HAMB SUIZA","Hamburgers","56.0","7040.0"
"42887.0","232","HAMB VIKINGA","Hamburgers","74.0","9280.0"
"42887.0","34","MILA DE BERENJE","Entries","6.0","785.0"
"42887.0","46","NACHOS","Apetizers","32.0","2810.0"
"42887.0","32","PANCHO ALEMAN","Sausages","7.0","905.0"
"42887.0","31","PANCHO PORTENO","Sausages","2.0","220.0"
"42887.0","24","PAPAS 4 QUESOS","Fries","83.0","7975.0"
"42887.0","26","PAPAS BARBACOA","Fries","9.0","855.0"
"42887.0","28","PAPAS CHEDDAR","Fries","133.0","12635.0"
"42887.0","22","PAPAS FRITAS","Fries","38.6","2722.0"
"42887.0","25","PAPAS RUSTICAS","Fries","68.0","6485.0"
"42887.0","190","POLLO BELGA","Sandwichs","7.0","910.0"
"42887.0","187","POLLO COSSAB","Sandwichs","9.0","1170.0"
"42887.0","159","QUESOS X 1","Tapas","8.0","1130.0"
"42887.0","160","QUESOS X 2","Tapas","5.0","1320.0"
"42887.0","54","RABAS","Apetizers","28.0","5360.0"
"42887.0","56","RABAS C/SALSAS","Apetizers","3.0","645.0"
"42887.0","55","RABAS PROV","Apetizers","11.0","2200.0"
"42887.0","40","SALCH ALEMANA","Sausages","16.0","2260.0"
"42887.0","42","SALCH DIABLO","Sausages","29.0","4370.0"
"42887.0","27","SALCHIPAPAS BEL","Fries","62.0","8110.0"
"42887.0","191","SANWUCHE BERNA","Sandwichs","15.0","1670.0"
"42887.0","60","SUPER MILANESA","Entries","8.0","1080.0"
"42887.0","45","TABLA BRATWURST","Sausages","7.0","2730.0"
"42887.0","82","TAPEO X2","Tapas","159.5","41770.0"
"42887.0","57","TIRITAS POLL","Apetizers","40.0","4040.0"
"42887.0","62","TORTILLA","Entries","9.0","955.0"
"42887.0","63","TORTILLA ESP","Entries","16.0","1930.0"
"42887.0","66","WRAP CARNE","Sandwichs","9.0","1315.0"
"42887.0","65","WRAP POLLO","Sandwichs","18.0","2365.0"
"42887.0","64","WRAP VEGETA","Sandwichs","4.0","440.0"
"42917.0","29","ADICIONAL PANCE","Fries","5.0","675.0"
"42917.0","150","BAVIERA X 1","Tapas","8.0","1200.0"
"42917.0","151","BAVIERA X 2","Tapas","7.0","1960.0"
"42917.0","59","BRUSQUETA HONG","Apetizers","3.0","315.0"
"42917.0","58","BRUSQUETAS CRUD","Apetizers","7.0","630.0"
"42917.0","73","C. CALABRESA","Pizzas","1.0","100.0"
"42917.0","79","C. CRUDO RUCULA","Pizzas","2.0","220.0"
"42917.0","75","C. JAMON","Pizzas","1.0","100.0"
"42917.0","70","C. MUZZA","Pizzas","7.0","595.0"
"42917.0","72","C. NAPOLITANA","Pizzas","4.0","400.0"
"42917.0","76","C. PROVOLONE","Pizzas","2.0","210.0"
"42917.0","74","C. ROQUEFORT","Pizzas","1.0","100.0"
"42917.0","49","CHOCOTORTA","Desserts","5.0","375.0"
"42917.0","50","COPA MELBA","Desserts","18.0","1350.0"
"42917.0","152","COSSAB X 1","Tapas","28.0","4340.0"
"42917.0","153","COSSAB X 2","Tapas","36.0","10440.0"
"42917.0","226","CUAD. DE MUZZA","Apetizers","38.0","4180.0"
"42917.0","188","CUADRIL COSSAB","Sandwichs","9.0","1395.0"
"42917.0","189","CUDRIL VIKINGO","Sandwichs","14.0","2170.0"
"42917.0","23","ESPAÑOLAS PICAN","Fries","22.0","1980.0"
"42917.0","173","G. CALABRESA","Pizzas","5.0","900.0"
"42917.0","178","G. CAPRESSE","Pizzas","4.0","720.0"
"42917.0","179","G. CRUDO Y RUCU","Pizzas","17.0","3485.0"
"42917.0","171","G. FUGAZZETA","Pizzas","2.0","350.0"
"42917.0","175","G. JAMON","Pizzas","2.0","360.0"
"42917.0","180","G. JAMON Y MORR","Pizzas","9.0","1755.0"
"42917.0","177","G. MORRONES","Pizzas","2.0","390.0"
"42917.0","170","G. MUZZA","Pizzas","16.0","2480.0"
"42917.0","172","G. NAPOLITANA","Pizzas","10.0","1800.0"
"42917.0","176","G. PROVOLONE","Pizzas","11.0","2145.0"
"42917.0","236","HAMB ALEMANA","Hamburgers","23.0","2990.0"
"42917.0","231","HAMB ARGENTA","Hamburgers","11.0","1430.0"
"42917.0","238","HAMB BRASILERA","Hamburgers","13.0","1690.0"
"42917.0","241","HAMB CALABAZA","Hamburgers","7.0","840.0"
"42917.0","239","HAMB CHARRUA","Hamburgers","12.0","1560.0"
"42917.0","230","HAMB COSSAB","Hamburgers","41.0","5330.0"
"42917.0","235","HAMB FRANCESA","Hamburgers","41.0","5330.0"
"42917.0","237","HAMB KANGREBURG","Hamburgers","60.0","7800.0"
"42917.0","243","HAMB LENTEJAS","Hamburgers","16.0","1920.0"
"42917.0","234","HAMB MEXICANA","Hamburgers","18.0","2340.0"
"42917.0","233","HAMB NORMANDA","Hamburgers","15.0","1950.0"
"42917.0","240","HAMB NORTEAMERI","Hamburgers","80.0","10400.0"
"42917.0","244","HAMB QUINOA","Hamburgers","26.0","3120.0"
"42917.0","242","HAMB SUIZA","Hamburgers","43.0","5590.0"
"42917.0","232","HAMB VIKINGA","Hamburgers","75.0","9750.0"
"42917.0","34","MILA DE BERENJE","Entries","8.0","1080.0"
"42917.0","46","NACHOS","Apetizers","33.0","3135.0"
"42917.0","32","PANCHO ALEMAN","Sausages","3.0","405.0"
"42917.0","31","PANCHO PORTENO","Sausages","4.0","480.0"
"42917.0","33","PANCHO YANKI","Sausages","1.0","145.0"
"42917.0","24","PAPAS 4 QUESOS","Fries","62.0","6510.0"
"42917.0","26","PAPAS BARBACOA","Fries","15.0","1500.0"
"42917.0","28","PAPAS CHEDDAR","Fries","159.0","15105.0"
"42917.0","22","PAPAS FRITAS","Fries","33.0","2475.0"
"42917.0","25","PAPAS RUSTICAS","Fries","68.0","6800.0"
"42917.0","190","POLLO BELGA","Sandwichs","8.0","1120.0"
"42917.0","187","POLLO COSSAB","Sandwichs","7.0","980.0"
"42917.0","159","QUESOS X 1","Tapas","10.0","1500.0"
"42917.0","160","QUESOS X 2","Tapas","4.0","1120.0"
"42917.0","54","RABAS","Apetizers","26.0","5200.0"
"42917.0","56","RABAS C/SALSAS","Apetizers","5.0","1100.0"
"42917.0","55","RABAS PROV","Apetizers","11.0","2310.0"
"42917.0","40","SALCH ALEMANA","Sausages","17.0","2550.0"
"42917.0","42","SALCH DIABLO","Sausages","33.0","5280.0"
"42917.0","27","SALCHIPAPAS BEL","Fries","67.0","9045.0"
"42917.0","191","SANWUCHE BERNA","Sandwichs","7.0","840.0"
"42917.0","60","SUPER MILANESA","Entries","8.0","1160.0"
"42917.0","45","TABLA BRATWURST","Sausages","5.0","2025.0"
"42917.0","82","TAPEO X2","Tapas","163.0","44825.0"
"42917.0","57","TIRITAS POLL","Apetizers","31.0","3410.0"
"42917.0","62","TORTILLA","Entries","14.0","1610.0"
"42917.0","63","TORTILLA ESP","Entries","17.0","2210.0"
"42917.0","66","WRAP CARNE","Sandwichs","8.0","1200.0"
"42917.0","65","WRAP POLLO","Sandwichs","15.0","2025.0"
"42917.0","64","WRAP VEGETA","Sandwichs","8.0","960.0"
"42948.0","29","ADICIONAL PANCE","Fries","3.0","405.0"
"42948.0","150","BAVIERA X 1","Tapas","10.0","1500.0"
"42948.0","151","BAVIERA X 2","Tapas","12.0","3360.0"
"42948.0","59","BRUSQUETA HONG","Apetizers","7.0","735.0"
"42948.0","58","BRUSQUETAS CRUD","Apetizers","9.0","810.0"
"42948.0","79","C. CRUDO RUCULA","Pizzas","2.0","220.0"
"42948.0","71","C. FUGAZZETA","Pizzas","4.0","380.0"
"42948.0","75","C. JAMON","Pizzas","2.0","200.0"
"42948.0","80","C. JAMON Y MORR","Pizzas","2.0","210.0"
"42948.0","77","C. MORRONES","Pizzas","1.0","100.0"
"42948.0","70","C. MUZZA","Pizzas","7.0","595.0"
"42948.0","72","C. NAPOLITANA","Pizzas","2.0","200.0"
"42948.0","49","CHOCOTORTA","Desserts","3.0","235.0"
"42948.0","50","COPA MELBA","Desserts","15.0","1185.0"
"42948.0","152","COSSAB X 1","Tapas","28.0","4340.0"
"42948.0","153","COSSAB X 2","Tapas","26.0","7540.0"
"42948.0","226","CUAD. DE MUZZA","Apetizers","24.0","2640.0"
"42948.0","188","CUADRIL COSSAB","Sandwichs","6.0","930.0"
"42948.0","189","CUDRIL VIKINGO","Sandwichs","10.0","1550.0"
"42948.0","23","ESPAÑOLAS PICAN","Fries","8.0","720.0"
"42948.0","173","G. CALABRESA","Pizzas","7.0","1260.0"
"42948.0","178","G. CAPRESSE","Pizzas","2.0","360.0"
"42948.0","179","G. CRUDO Y RUCU","Pizzas","5.0","1025.0"
"42948.0","171","G. FUGAZZETA","Pizzas","1.0","175.0"
"42948.0","175","G. JAMON","Pizzas","2.0","360.0"
"42948.0","180","G. JAMON Y MORR","Pizzas","8.0","1560.0"
"42948.0","177","G. MORRONES","Pizzas","2.0","390.0"
"42948.0","170","G. MUZZA","Pizzas","7.0","1085.0"
"42948.0","172","G. NAPOLITANA","Pizzas","2.0","360.0"
"42948.0","176","G. PROVOLONE","Pizzas","4.0","780.0"
"42948.0","174","G. ROQUEFORT","Pizzas","2.0","360.0"
"42948.0","236","HAMB ALEMANA","Hamburgers","17.0","2210.0"
"42948.0","231","HAMB ARGENTA","Hamburgers","4.0","520.0"
"42948.0","238","HAMB BRASILERA","Hamburgers","13.0","1690.0"
"42948.0","241","HAMB CALABAZA","Hamburgers","12.0","1440.0"
"42948.0","239","HAMB CHARRUA","Hamburgers","9.0","1170.0"
"42948.0","230","HAMB COSSAB","Hamburgers","21.0","2730.0"
"42948.0","235","HAMB FRANCESA","Hamburgers","25.0","3250.0"
"42948.0","237","HAMB KANGREBURG","Hamburgers","44.0","5720.0"
"42948.0","243","HAMB LENTEJAS","Hamburgers","15.0","1800.0"
"42948.0","234","HAMB MEXICANA","Hamburgers","17.0","2210.0"
"42948.0","233","HAMB NORMANDA","Hamburgers","19.0","2470.0"
"42948.0","240","HAMB NORTEAMERI","Hamburgers","68.0","8840.0"
"42948.0","244","HAMB QUINOA","Hamburgers","25.0","3000.0"
"42948.0","242","HAMB SUIZA","Hamburgers","38.0","4940.0"
"42948.0","232","HAMB VIKINGA","Hamburgers","58.0","7540.0"
"42948.0","34","MILA DE BERENJE","Entries","5.0","675.0"
"42948.0","46","NACHOS","Apetizers","22.0","2090.0"
"42948.0","31","PANCHO PORTENO","Sausages","1.0","120.0"
"42948.0","33","PANCHO YANKI","Sausages","2.0","290.0"
"42948.0","24","PAPAS 4 QUESOS","Fries","67.0","7035.0"
"42948.0","26","PAPAS BARBACOA","Fries","14.0","1400.0"
"42948.0","28","PAPAS CHEDDAR","Fries","91.0","8645.0"
"42948.0","22","PAPAS FRITAS","Fries","45.0","3375.0"
"42948.0","25","PAPAS RUSTICAS","Fries","47.0","4700.0"
"42948.0","190","POLLO BELGA","Sandwichs","11.0","1540.0"
"42948.0","187","POLLO COSSAB","Sandwichs","11.0","1540.0"
"42948.0","159","QUESOS X 1","Tapas","10.0","1500.0"
"42948.0","160","QUESOS X 2","Tapas","2.0","560.0"
"42948.0","54","RABAS","Apetizers","18.0","3600.0"
"42948.0","56","RABAS C/SALSAS","Apetizers","6.0","1320.0"
"42948.0","55","RABAS PROV","Apetizers","10.0","2100.0"
"42948.0","40","SALCH ALEMANA","Sausages","23.0","3450.0"
"42948.0","42","SALCH DIABLO","Sausages","19.0","3040.0"
"42948.0","27","SALCHIPAPAS BEL","Fries","68.0","9180.0"
"42948.0","191","SANWUCHE BERNA","Sandwichs","6.0","720.0"
"42948.0","60","SUPER MILANESA","Entries","9.0","1305.0"
"42948.0","45","TABLA BRATWURST","Sausages","2.0","810.0"
"42948.0","82","TAPEO X2","Tapas","133.0","36575.0"
"42948.0","57","TIRITAS POLL","Apetizers","29.0","3190.0"
"42948.0","62","TORTILLA","Entries","9.0","1035.0"
"42948.0","63","TORTILLA ESP","Entries","11.0","1430.0"
"42948.0","66","WRAP CARNE","Sandwichs","7.0","1050.0"
"42948.0","65","WRAP POLLO","Sandwichs","22.0","2970.0"
"42948.0","64","WRAP VEGETA","Sandwichs","8.0","960.0"
"42979.0","29","ADICIONAL PANCE","Fries","4.0","560.0"
"42979.0","150","BAVIERA X 1","Tapas","12.0","1845.0"
"42979.0","151","BAVIERA X 2","Tapas","4.0","1150.0"
"42979.0","90","BONDIOLA NEGRA","Entries","11.0","1870.0"
"42979.0","59","BRUSQUETA HONG","Apetizers","2.0","220.0"
"42979.0","58","BRUSQUETAS CRUD","Apetizers","5.0","475.0"
"42979.0","78","C. CAPRESSE","Pizzas","1.0","100.0"
"42979.0","79","C. CRUDO RUCULA","Pizzas","3.0","345.0"
"42979.0","75","C. JAMON","Pizzas","2.0","205.0"
"42979.0","80","C. JAMON Y MORR","Pizzas","3.0","330.0"
"42979.0","77","C. MORRONES","Pizzas","1.0","105.0"
"42979.0","70","C. MUZZA","Pizzas","5.0","445.0"
"42979.0","72","C. NAPOLITANA","Pizzas","1.0","105.0"
"42979.0","49","CHOCOTORTA","Desserts","2.0","160.0"
"42979.0","50","COPA MELBA","Desserts","11.0","880.0"
"42979.0","152","COSSAB X 1","Tapas","33.0","5250.0"
"42979.0","153","COSSAB X 2","Tapas","28.0","8300.0"
"42979.0","226","CUAD. DE MUZZA","Apetizers","43.0","4935.0"
"42979.0","188","CUADRIL COSSAB","Sandwichs","11.0","1750.0"
"42979.0","189","CUDRIL VIKINGO","Sandwichs","8.0","1265.0"
"42979.0","23","ESPAÑOLAS PICAN","Fries","16.0","1515.0"
"42979.0","173","G. CALABRESA","Pizzas","3.0","570.0"
"42979.0","178","G. CAPRESSE","Pizzas","2.0","380.0"
"42979.0","179","G. CRUDO Y RUCU","Pizzas","5.0","1050.0"
"42979.0","171","G. FUGAZZETA","Pizzas","3.0","555.0"
"42979.0","175","G. JAMON","Pizzas","2.0","370.0"
"42979.0","180","G. JAMON Y MORR","Pizzas","9.0","1835.0"
"42979.0","170","G. MUZZA","Pizzas","13.0","2070.0"
"42979.0","172","G. NAPOLITANA","Pizzas","5.0","950.0"
"42979.0","176","G. PROVOLONE","Pizzas","3.0","615.0"
"42979.0","174","G. ROQUEFORT","Pizzas","1.0","180.0"
"42979.0","236","HAMB ALEMANA","Hamburgers","26.0","3495.0"
"42979.0","231","HAMB ARGENTA","Hamburgers","10.0","1340.0"
"42979.0","238","HAMB BRASILERA","Hamburgers","18.0","2415.0"
"42979.0","241","HAMB CALABAZA","Hamburgers","9.0","1115.0"
"42979.0","239","HAMB CHARRUA","Hamburgers","10.0","1345.0"
"42979.0","230","HAMB COSSAB","Hamburgers","28.0","3735.0"
"42979.0","235","HAMB FRANCESA","Hamburgers","47.0","6275.0"
"42979.0","237","HAMB KANGREBURG","Hamburgers","64.0","8605.0"
"42979.0","243","HAMB LENTEJAS","Hamburgers","16.0","1970.0"
"42979.0","234","HAMB MEXICANA","Hamburgers","29.0","3895.0"
"42979.0","233","HAMB NORMANDA","Hamburgers","20.0","2675.0"
"42979.0","240","HAMB NORTEAMERI","Hamburgers","92.0","12350.0"
"42979.0","244","HAMB QUINOA","Hamburgers","21.0","2620.0"
"42979.0","242","HAMB SUIZA","Hamburgers","51.0","6820.0"
"42979.0","232","HAMB VIKINGA","Hamburgers","57.0","7635.0"
"42979.0","34","MILA DE BERENJE","Entries","4.0","550.0"
"42979.0","46","NACHOS","Apetizers","22.0","2175.0"
"42979.0","32","PANCHO ALEMAN","Sausages","4.0","560.0"
"42979.0","31","PANCHO PORTENO","Sausages","1.0","125.0"
"42979.0","33","PANCHO YANKI","Sausages","5.0","750.0"
"42979.0","24","PAPAS 4 QUESOS","Fries","51.5","5615.0"
"42979.0","26","PAPAS BARBACOA","Fries","5.0","520.0"
"42979.0","28","PAPAS CHEDDAR","Fries","98.0","9705.0"
"42979.0","22","PAPAS FRITAS","Fries","38.0","3030.0"
"42979.0","25","PAPAS RUSTICAS","Fries","53.0","5515.0"
"42979.0","190","POLLO BELGA","Sandwichs","10.0","1440.0"
"42979.0","187","POLLO COSSAB","Sandwichs","8.0","1145.0"
"42979.0","159","QUESOS X 1","Tapas","8.0","1235.0"
"42979.0","160","QUESOS X 2","Tapas","1.0","290.0"
"42979.0","54","RABAS","Apetizers","19.0","3880.0"
"42979.0","56","RABAS C/SALSAS","Apetizers","8.0","1800.0"
"42979.0","55","RABAS PROV","Apetizers","16.0","3430.0"
"42979.0","40","SALCH ALEMANA","Sausages","20.0","3085.0"
"42979.0","42","SALCH DIABLO","Sausages","7.0","1160.0"
"42979.0","27","SALCHIPAPAS BEL","Fries","53.0","7375.0"
"42979.0","191","SANWUCHE BERNA","Sandwichs","15.0","1850.0"
"42979.0","60","SUPER MILANESA","Entries","12.0","1795.0"
"42979.0","45","TABLA BRATWURST","Sausages","5.0","2045.0"
"42979.0","82","TAPEO X2","Tapas","158.0","45430.0"
"42979.0","57","TIRITAS POLL","Apetizers","34.0","3880.0"
"42979.0","62","TORTILLA","Entries","9.0","1065.0"
"42979.0","63","TORTILLA ESP","Entries","17.0","2285.0"
"42979.0","66","WRAP CARNE","Sandwichs","10.0","1545.0"
"42979.0","65","WRAP POLLO","Sandwichs","16.0","2230.0"
"42979.0","64","WRAP VEGETA","Sandwichs","6.0","750.0"
"43009.0","150","BAVIERA X 1","Tapas","5.0","750.0"
"43009.0","151","BAVIERA X 2","Tapas","8.0","2280.0"
"43009.0","90","BONDIOLA NEGRA","Entries","11.0","1870.0"
"43009.0","59","BRUSQUETA HONG","Apetizers","2.0","205.0"
"43009.0","58","BRUSQUETAS CRUD","Apetizers","5.0","515.0"
"43009.0","73","C. CALABRESA","Pizzas","4.0","420.0"
"43009.0","78","C. CAPRESSE","Pizzas","2.0","195.0"
"43009.0","79","C. CRUDO RUCULA","Pizzas","1.0","115.0"
"43009.0","71","C. FUGAZZETA","Pizzas","4.0","400.0"
"43009.0","75","C. JAMON","Pizzas","1.0","105.0"
"43009.0","80","C. JAMON Y MORR","Pizzas","2.0","220.0"
"43009.0","77","C. MORRONES","Pizzas","1.0","105.0"
"43009.0","70","C. MUZZA","Pizzas","11.0","960.0"
"43009.0","72","C. NAPOLITANA","Pizzas","5.0","525.0"
"43009.0","76","C. PROVOLONE","Pizzas","2.0","220.0"
"43009.0","49","CHOCOTORTA","Desserts","7.0","575.0"
"43009.0","50","COPA MELBA","Desserts","18.0","1415.0"
"43009.0","152","COSSAB X 1","Tapas","25.0","3940.0"
"43009.0","153","COSSAB X 2","Tapas","34.0","10120.0"
"43009.0","226","CUAD. DE MUZZA","Apetizers","37.0","4195.0"
"43009.0","188","CUADRIL COSSAB","Sandwichs","9.0","1440.0"
"43009.0","189","CUDRIL VIKINGO","Sandwichs","10.0","1585.0"
"43009.0","23","ESPAÑOLAS PICAN","Fries","16.0","1510.0"
"43009.0","173","G. CALABRESA","Pizzas","2.0","380.0"
"43009.0","178","G. CAPRESSE","Pizzas","1.0","190.0"
"43009.0","179","G. CRUDO Y RUCU","Pizzas","7.0","1470.0"
"43009.0","171","G. FUGAZZETA","Pizzas","1.0","185.0"
"43009.0","175","G. JAMON","Pizzas","2.0","380.0"
"43009.0","180","G. JAMON Y MORR","Pizzas","3.0","615.0"
"43009.0","177","G. MORRONES","Pizzas","2.0","380.0"
"43009.0","170","G. MUZZA","Pizzas","11.0","1760.0"
"43009.0","172","G. NAPOLITANA","Pizzas","8.0","1520.0"
"43009.0","176","G. PROVOLONE","Pizzas","4.0","820.0"
"43009.0","174","G. ROQUEFORT","Pizzas","2.0","380.0"
"43009.0","236","HAMB ALEMANA","Hamburgers","20.0","2700.0"
"43009.0","231","HAMB ARGENTA","Hamburgers","11.0","1470.0"
"43009.0","238","HAMB BRASILERA","Hamburgers","22.0","2970.0"
"43009.0","241","HAMB CALABAZA","Hamburgers","10.0","1250.0"
"43009.0","239","HAMB CHARRUA","Hamburgers","11.0","1440.0"
"43009.0","230","HAMB COSSAB","Hamburgers","24.0","3180.0"
"43009.0","235","HAMB FRANCESA","Hamburgers","31.0","4125.0"
"43009.0","237","HAMB KANGREBURG","Hamburgers","43.0","5760.0"
"43009.0","243","HAMB LENTEJAS","Hamburgers","16.0","1970.0"
"43009.0","234","HAMB MEXICANA","Hamburgers","19.0","2550.0"
"43009.0","233","HAMB NORMANDA","Hamburgers","14.0","1890.0"
"43009.0","240","HAMB NORTEAMERI","Hamburgers","72.0","9675.0"
"43009.0","244","HAMB QUINOA","Hamburgers","22.0","2705.0"
"43009.0","242","HAMB SUIZA","Hamburgers","38.0","5070.0"
"43009.0","232","HAMB VIKINGA","Hamburgers","56.0","7515.0"
"43009.0","34","MILA DE BERENJE","Entries","4.0","560.0"
"43009.0","46","NACHOS","Apetizers","13.0","1300.0"
"43009.0","32","PANCHO ALEMAN","Sausages","3.0","420.0"
"43009.0","31","PANCHO PORTENO","Sausages","2.0","250.0"
"43009.0","33","PANCHO YANKI","Sausages","3.0","450.0"
"43009.0","24","PAPAS 4 QUESOS","Fries","47.0","5185.0"
"43009.0","26","PAPAS BARBACOA","Fries","15.0","1560.0"
"43009.0","28","PAPAS CHEDDAR","Fries","102.0","10215.0"
"43009.0","22","PAPAS FRITAS","Fries","40.0","3170.0"
"43009.0","25","PAPAS RUSTICAS","Fries","44.0","4545.0"
"43009.0","190","POLLO BELGA","Sandwichs","8.0","1160.0"
"43009.0","187","POLLO COSSAB","Sandwichs","9.0","1290.0"
"43009.0","159","QUESOS X 1","Tapas","6.0","910.0"
"43009.0","160","QUESOS X 2","Tapas","7.0","1990.0"
"43009.0","54","RABAS","Apetizers","17.6","3618.0"
"43009.0","56","RABAS C/SALSAS","Apetizers","7.0","1565.0"
"43009.0","55","RABAS PROV","Apetizers","15.0","3240.0"
"43009.0","40","SALCH ALEMANA","Sausages","20.0","3100.0"
"43009.0","42","SALCH DIABLO","Sausages","15.0","2550.0"
"43009.0","27","SALCHIPAPAS BEL","Fries","66.7","9437.5"
"43009.0","191","SANWUCHE BERNA","Sandwichs","12.0","1500.0"
"43009.0","60","SUPER MILANESA","Entries","9.0","1300.0"
"43009.0","61","SUPREMA FUGAZE","Entries","1.0","275.0"
"43009.0","45","TABLA BRATWURST","Sausages","5.0","2050.0"
"43009.0","82","TAPEO X2","Tapas","154.0","44100.0"
"43009.0","57","TIRITAS POLL","Apetizers","34.0","3970.0"
"43009.0","62","TORTILLA","Entries","11.0","1320.0"
"43009.0","63","TORTILLA ESP","Entries","13.0","1735.0"
"43009.0","66","WRAP CARNE","Sandwichs","12.0","1860.0"
"43009.0","65","WRAP POLLO","Sandwichs","12.0","1680.0"
"43009.0","64","WRAP VEGETA","Sandwichs","10.0","1250.0"
"43040.0","150","BAVIERA X 1","Tapas","7.0","1085.0"
"43040.0","151","BAVIERA X 2","Tapas","6.0","1740.0"
"43040.0","90","BONDIOLA NEGRA","Entries","17.0","2890.0"
"43040.0","59","BRUSQUETA HONG","Apetizers","4.0","580.0"
"43040.0","58","BRUSQUETAS CRUD","Apetizers","4.0","460.0"
"43040.0","78","C. CAPRESSE","Pizzas","3.0","315.0"
"43040.0","79","C. CRUDO RUCULA","Pizzas","1.0","115.0"
"43040.0","71","C. FUGAZZETA","Pizzas","1.0","100.0"
"43040.0","75","C. JAMON","Pizzas","2.0","210.0"
"43040.0","80","C. JAMON Y MORR","Pizzas","3.0","330.0"
"43040.0","70","C. MUZZA","Pizzas","10.0","900.0"
"43040.0","72","C. NAPOLITANA","Pizzas","7.0","735.0"
"43040.0","76","C. PROVOLONE","Pizzas","1.0","110.0"
"43040.0","74","C. ROQUEFORT","Pizzas","3.0","315.0"
"43040.0","49","CHOCOTORTA","Desserts","12.0","1020.0"
"43040.0","50","COPA MELBA","Desserts","14.0","1120.0"
"43040.0","152","COSSAB X 1","Tapas","25.0","4000.0"
"43040.0","153","COSSAB X 2","Tapas","39.0","11700.0"
"43040.0","226","CUAD. DE MUZZA","Apetizers","40.0","4600.0"
"43040.0","188","CUADRIL COSSAB","Sandwichs","4.0","640.0"
"43040.0","189","CUDRIL VIKINGO","Sandwichs","11.0","1760.0"
"43040.0","23","ESPAÑOLAS PICAN","Fries","23.0","2185.0"
"43040.0","173","G. CALABRESA","Pizzas","3.0","570.0"
"43040.0","179","G. CRUDO Y RUCU","Pizzas","8.0","1680.0"
"43040.0","171","G. FUGAZZETA","Pizzas","3.0","555.0"
"43040.0","175","G. JAMON","Pizzas","4.0","760.0"
"43040.0","180","G. JAMON Y MORR","Pizzas","12.0","2460.0"
"43040.0","177","G. MORRONES","Pizzas","3.0","570.0"
"43040.0","170","G. MUZZA","Pizzas","15.0","2400.0"
"43040.0","172","G. NAPOLITANA","Pizzas","9.0","1710.0"
"43040.0","176","G. PROVOLONE","Pizzas","3.0","615.0"
"43040.0","174","G. ROQUEFORT","Pizzas","4.0","760.0"
"43040.0","236","HAMB ALEMANA","Hamburgers","33.0","4455.0"
"43040.0","231","HAMB ARGENTA","Hamburgers","10.0","1350.0"
"43040.0","238","HAMB BRASILERA","Hamburgers","25.0","3375.0"
"43040.0","241","HAMB CALABAZA","Hamburgers","9.0","1125.0"
"43040.0","239","HAMB CHARRUA","Hamburgers","12.0","1620.0"
"43040.0","230","HAMB COSSAB","Hamburgers","27.0","3645.0"
"43040.0","235","HAMB FRANCESA","Hamburgers","37.0","4995.0"
"43040.0","237","HAMB KANGREBURG","Hamburgers","82.0","11070.0"
"43040.0","243","HAMB LENTEJAS","Hamburgers","12.0","1500.0"
"43040.0","234","HAMB MEXICANA","Hamburgers","31.0","4185.0"
"43040.0","233","HAMB NORMANDA","Hamburgers","13.0","1755.0"
"43040.0","240","HAMB NORTEAMERI","Hamburgers","99.0","13365.0"
"43040.0","244","HAMB QUINOA","Hamburgers","39.0","4875.0"
"43040.0","242","HAMB SUIZA","Hamburgers","67.0","9045.0"
"43040.0","232","HAMB VIKINGA","Hamburgers","76.0","10260.0"
"43040.0","34","MILA DE BERENJE","Entries","17.0","2380.0"
"43040.0","46","NACHOS","Apetizers","21.0","2100.0"
"43040.0","32","PANCHO ALEMAN","Sausages","3.0","420.0"
"43040.0","31","PANCHO PORTENO","Sausages","2.0","250.0"
"43040.0","33","PANCHO YANKI","Sausages","4.0","600.0"
"43040.0","24","PAPAS 4 QUESOS","Fries","47.0","5405.0"
"43040.0","26","PAPAS BARBACOA","Fries","16.0","1680.0"
"43040.0","28","PAPAS CHEDDAR","Fries","122.0","12810.0"
"43040.0","22","PAPAS FRITAS","Fries","67.0","5360.0"
"43040.0","25","PAPAS RUSTICAS","Fries","63.0","6615.0"
"43040.0","190","POLLO BELGA","Sandwichs","14.0","2030.0"
"43040.0","187","POLLO COSSAB","Sandwichs","12.0","1740.0"
"43040.0","159","QUESOS X 1","Tapas","10.0","1550.0"
"43040.0","160","QUESOS X 2","Tapas","2.0","580.0"
"43040.0","54","RABAS","Apetizers","26.0","5460.0"
"43040.0","56","RABAS C/SALSAS","Apetizers","3.0","690.0"
"43040.0","55","RABAS PROV","Apetizers","14.0","3080.0"
"43040.0","40","SALCH ALEMANA","Sausages","18.0","2790.0"
"43040.0","42","SALCH DIABLO","Sausages","19.0","3230.0"
"43040.0","27","SALCHIPAPAS BEL","Fries","66.0","9900.0"
"43040.0","191","SANWUCHE BERNA","Sandwichs","14.0","1750.0"
"43040.0","60","SUPER MILANESA","Entries","6.0","900.0"
"43040.0","45","TABLA BRATWURST","Sausages","10.0","4100.0"
"43040.0","82","TAPEO X2","Tapas","145.0","42050.0"
"43040.0","57","TIRITAS POLL","Apetizers","46.0","5520.0"
"43040.0","62","TORTILLA","Entries","11.0","1320.0"
"43040.0","63","TORTILLA ESP","Entries","12.0","1620.0"
